lat_avg,lng_avg,count_qualified,percent_covered,percent_qualified,yearly_sunlight_kwh_n,yearly_sunlight_kwh_e,yearly_sunlight_kwh_s,yearly_sunlight_kwh_w,yearly_sunlight_kwh_kw_threshold_avg,yearly_sunlight_kwh_total,carbon_offset_metric_tons,kw_total
32.683589935302734,-117.03875732421876,700,100.0,98.03921568627453,1552711.247845459,6267743.629675291,5695419.490979006,5487596.028906249,1303.9,24690593.96423339,6731.421893466271,15918.0
28.391384124755856,-80.71730041503906,1331,99.5028409090909,95.00356887937187,3722474.202264408,5819918.147827142,8166838.09425659,6026993.523468016,1174.7,43218629.0437622,22921.703165353767,30615.0
34.17654800415039,-118.45884704589844,1118,99.47994056463597,83.49514563106796,1126171.8760559086,1412273.6454162598,4083002.9020385714,3914042.925598141,1285.2529453213076,30674278.438153066,8362.759913510861,20057.75
43.12424850463867,-76.17069244384764,1023,99.82046678635548,91.99640287769785,1168497.51451416,2431075.3680847143,4871062.509808345,2656669.6535705524,927.35,18519796.78863524,6767.480346815905,16960.5
39.828659057617195,-105.07215881347656,1673,99.81317141522653,78.28731867103414,230471.8573364258,3813500.0939208968,6455054.693359368,4315389.30946045,1184.9,19851704.412835717,12087.38023622015,14749.25
32.69756317138672,-97.1752700805664,1158,99.64664310954063,82.12765957446808,1446431.5663269043,1542954.2742370614,6926883.542999276,4616206.800213626,1155.15,16219110.257092282,7887.133524196966,12125.0
41.8832893371582,-87.79718017578125,222,99.14040114613181,64.16184971098266,99406.43853759763,81733.44813232422,756967.989227295,138811.31658325202,977.5,4892456.886541747,4050.2398056605193,4235.5
30.5272216796875,-88.15428161621094,1175,97.75280898876403,79.44557133198107,1882100.0990478504,3123395.2461914066,4452096.404455566,3866203.045263669,1113.5,45013437.91893918,26764.36354622384,33650.25
41.52561569213867,-81.63665771484375,388,99.82876712328768,66.55231560891939,5490.400164794922,5079.313208007812,1436769.2693542475,111469.99536743162,932.45,2509261.286431882,2077.3018916254928,2289.0
34.10039520263672,-117.31674194335938,1360,97.79338014042126,69.74358974358974,630767.5613037111,2153396.50272827,5958284.838043213,5449846.142779537,1448.2636857841806,31588077.649023443,8611.889927280277,20079.5
36.797187805175774,-119.8544464111328,1675,99.20273348519362,96.15384615384616,5481863.566442863,4907403.265893552,9399725.31138306,6834515.269750972,1244.4,107646779.72266842,29347.85168943221,71805.25
33.07200241088867,-96.848876953125,820,99.54285714285713,94.1446613088404,1681867.1205810546,2556024.251525878,5425392.949426272,3095194.8268005378,1147.470618016758,17022684.353521716,8277.900717628783,12607.75
34.59869384765625,-92.30609893798828,1118,95.58173784977907,57.42167437082691,1583454.189892577,2618718.7227294934,3991296.5630737306,3183201.495526126,1064.2,16364130.3477295,9998.487207142416,13365.25
39.97858428955078,-86.06024932861328,3692,99.90243902439023,90.13671875,722089.697467041,9850077.867822247,20729905.634808388,15479846.735351536,988.55,51674243.72653806,42778.72727797652,44347.75
37.78337860107422,-122.47547912597656,496,99.4358251057828,70.35460992907801,92790.65289916992,69521.93184814454,592047.725671387,98116.09859008787,1158.7196752626562,4598673.338574219,1253.741017207612,3490.25
40.58600997924805,-74.23184204101561,920,100.0,84.01826484018265,756559.8075439449,2123549.6412231456,3372497.3642028826,1533668.928503418,994.5,11971427.020080565,7607.370574662651,10155.75
36.80315399169922,-119.8253936767578,1133,99.74662162162163,95.93564775613886,4315878.4520874005,3797181.071026611,8258646.110113516,4609618.527929678,1244.4,29556232.4390381,8057.945888896973,20458.5
44.93003082275391,-93.21920776367188,467,97.38095238095238,38.06030969845151,33970.72615356446,90647.18272705075,1905252.2220336923,358426.25662841793,989.4,7405236.7309570275,3752.1389305629928,6448.0
42.21805191040039,-83.17436218261719,813,99.38461538461537,62.92569659442725,83308.23593139651,922083.4833190922,807338.362103272,1765520.6755493178,956.25,6669514.10304565,5253.117555692038,6063.0
41.270450592041016,-96.07198333740233,644,99.56647398843933,93.4687953555878,467933.31810913095,2826279.1521362304,4074319.8208374,3945862.754559328,1071.85,25764849.972656257,13054.720616612152,20672.75
32.9369010925293,-97.23519897460936,2660,99.06444906444905,93.03952430919902,2848828.6205566423,6556362.445452869,16335145.850030549,13742923.941870147,1155.15,63655421.830407664,30954.769007502528,46286.5
41.36032485961913,-81.72711944580078,782,100.0,94.44444444444444,1402493.8775512688,1696896.7715026855,3703310.277307127,2587760.261999515,932.45,10719786.7708191,8874.417924212808,9736.0
43.106082916259766,-77.56292724609375,1224,99.93726474278544,76.8361581920904,2621145.9766906737,4447857.180633545,8168831.248278806,4070507.180233764,947.75,23898140.32862244,8732.827732680478,21776.0
43.14664077758789,-76.0306396484375,963,64.30644225188624,86.91335740072202,1101182.9344055182,2968730.7871276843,5212589.555767819,3553184.174621584,927.35,25346185.374816883,9261.970492899032,23140.0
37.53475189208984,-77.26824188232422,1239,89.15607985480942,63.05343511450382,777997.3679504392,3421707.5304504363,4630886.124548342,3312078.3874084507,1059.95,15147097.220617678,8892.050348970395,12383.0
30.534343719482425,-97.85323333740233,769,99.7530864197531,95.17326732673268,1735829.207366944,2723980.8271423327,4264660.49951172,3730558.4799438464,1121.15,15178557.916278088,7381.127021939626,11371.0
32.75760269165039,-96.75598907470705,367,93.86934673366832,39.29336188436831,176182.0920227051,1507424.6865783683,1043119.074981689,516786.6309692384,1132.2257352941176,5326064.0732849175,2589.992782499119,4038.25
39.187885284423835,-85.89531707763672,1002,97.87878787878788,62.043343653250766,1446282.4685241694,2069743.889172363,4561814.769067381,3993138.91607666,995.35,37824814.180786096,31313.422190424688,31646.75
37.039676666259766,-93.43959045410156,95,10.445682451253482,42.22222222222222,202910.2611938477,212755.44170532227,454952.81236572255,234826.0774841309,1081.2,1235587.7532470704,1042.5866880639685,986.25
40.62884140014648,-75.35133361816406,686,98.96373056994818,89.79057591623037,1311539.2608642576,1970085.2203979504,3163315.72902832,2085295.235375976,978.35,20810704.764849853,13224.383592746106,18007.75
29.54972267150879,-98.51497650146483,328,99.70149253731344,98.20359281437126,1826919.8116027827,3172025.6083679204,2446307.1911743167,3487091.4161804197,1100.75,18159942.574755847,8830.93397902127,13764.25
43.113616943359375,-77.45832061767578,1348,98.82111737570477,69.91701244813278,210627.9520935059,2890825.0530395447,6319209.641241461,3010369.712536623,947.75,20242225.071252447,7396.887876738932,18422.5
33.061790466308594,-97.03459930419922,1214,99.87445072190833,76.30421118793211,110593.23510131838,1846180.6226562504,5087484.769647214,3195450.2136291494,1147.5,11886037.549188238,5780.018986126131,8732.25
33.41870880126953,-111.59417724609376,1122,174.66174661746618,79.01408450704226,1906229.769140625,1559219.99449463,6015868.56969605,3179708.8924255385,1375.3,21379951.93374023,9206.912300246837,13143.0
36.05170822143555,-78.8277587890625,2720,92.42868568381763,78.45399480819152,1656164.6485473637,6753854.010913089,11856521.123937976,6556436.290966795,1087.15,57715654.48329477,33881.77273271028,45144.25
37.380027770996094,-122.00476837158205,1214,98.57142857142857,87.97101449275361,5191559.751525879,5611105.342095949,9946834.135333246,7105470.982598869,1251.2,140663306.5538391,38349.18117869057,95169.0
33.62816619873047,-112.2802505493164,2038,100.0,98.8360814742968,2617926.0269653327,8852908.727020262,17133502.593853734,9051277.780621348,1375.3,59313157.38218992,25542.20140255603,36332.75
40.55755233764648,-74.39054870605469,822,99.79253112033193,85.44698544698545,592959.0674072265,2700161.6438293457,4387440.215325929,3258126.794781493,994.5,15854541.14301758,10074.936727581417,13632.0
44.2598762512207,-88.2702865600586,1257,99.0985576923077,76.22801697998787,571456.3237670895,4501613.206854248,7055901.038909911,5026299.685424805,980.05,23453058.040039048,18436.86101872849,20592.75
36.283050537109375,-86.6116485595703,1458,99.59973315543697,97.65572672471532,3993255.7853698735,6853835.564721685,8967988.015380865,6756222.596508788,1025.95,33142371.890924096,25308.08352415291,27203.5
32.474369049072266,-99.74861145019533,820,99.44873208379272,90.9090909090909,736722.1165771483,1599947.095684815,3181728.5146301254,2531344.940429687,1252.9,12856498.020184344,6251.940761943288,8554.0
37.93965911865234,-122.32225036621094,991,99.82300884955752,87.85460992907801,872887.2542907716,1687314.2520935065,2657183.3073669407,2621691.77557373,1237.6,14084354.407098385,3839.831951739112,9806.5
40.76397705078125,-73.97534942626953,13,100.0,29.545454545454547,2178.418432617188,16712.1458190918,22110.945410156248,1221.4918151855468,962.2,333967.3041931152,189.54229733515044,301.25
32.27958297729492,-90.20220184326175,590,98.1012658227848,63.44086021505376,816313.244091797,3216933.119958496,1897086.5472045897,2109384.9913696283,1080.3446338383833,40445155.693383776,24711.998939026387,30705.25
37.70932769775391,-122.13905334472656,511,99.31740614334473,87.80068728522336,1005234.4735046388,2175181.801330565,2315126.582019044,1788146.239514161,1229.95,18012873.871746834,4910.86823266254,12341.0
43.058719635009766,-89.4305191040039,390,97.52358490566036,47.1584038694075,60125.626354980464,232587.00337524415,1193014.9234375006,903781.290063477,991.1,6007380.579785152,4722.507429394614,5270.5
34.115142822265625,-117.21990966796876,942,99.03677758318737,83.28912466843501,190234.204864502,1100336.1275085453,5106955.34611206,3130490.0542480457,1448.3244355597358,12177828.900836175,3320.053952396692,7572.25
33.92287826538086,-117.70159149169922,2752,99.3734335839599,86.7591424968474,48186.57221679688,4371880.748468017,15506361.880224597,9316338.228924569,1448.2914893617042,29915921.546331752,8156.008298217105,18911.75
40.7824821472168,-74.16912841796875,534,99.50062421972532,67.00125470514429,300710.3314025879,1473112.9841491694,1904674.3561950685,832917.5261352537,992.120779220779,8076209.6326965345,5132.113273674637,6968.25
42.61264801025391,-83.89350891113281,528,99.68553459119497,83.28075709779179,178007.6495361328,1490553.5800720225,2347485.2157287584,1568062.1841369637,954.55,6356270.938653563,5006.397458748659,5759.75
30.41676139831543,-91.15653228759763,1243,99.25028835063436,72.22545031958164,1473824.0507568356,5531727.880010985,5655854.372888183,3156218.5767272934,1090.55,26966137.775305163,16476.31605487902,20992.0
28.366981506347656,-80.74549865722656,1126,98.98198903680499,89.08227848101265,1653108.2339660644,2768459.3164855973,2147047.271777344,1685543.872155762,1174.7,31480367.78554079,16826.90256860201,22174.75
44.942729949951165,-93.13768005371091,478,98.9010989010989,40.854700854700845,15103.341625976562,320931.4029785154,1442257.9442016606,1053410.5993957522,984.3,9143566.513604743,4632.928443255129,8096.5
38.60414123535156,-90.1996078491211,716,96.1038961038961,64.50450450450451,299153.6239501954,1521617.8872802742,1788742.7795166026,868332.2417724613,1050.6,43257026.75585327,36500.200121246606,34284.25
43.34503173828125,-70.77796173095703,1,0.1692047377326565,100.0,0.0,0.0,12137.807421875,0.0,996.2,1178208.340759277,510.1527853699977,997.75
40.76673126220703,-73.93173217773438,166,99.10313901345293,75.1131221719457,1052.1999755859374,22997.3509765625,21145.218719482426,24558.99002685547,1005.55,2398731.6184020983,1361.3940524533843,2099.25
42.73919296264648,-83.06614685058595,2357,99.18276374442792,88.27715355805243,1354262.5504272473,5229010.753808592,14693191.690740967,8453020.177722163,954.55,32283232.139440827,25427.28164091233,29241.0
34.132816314697266,-84.0269775390625,1850,70.87461081234079,73.8817891373802,949314.8131652832,4786008.113439942,6906099.679492193,6843099.45928344,1088.0111527647637,32236519.30598145,19167.38560880139,25464.0
41.25600051879882,-75.8591079711914,654,99.67462039045552,71.16430903155604,217251.0644165039,587463.0008178712,2045406.870544433,672829.6093872071,939.25,14812557.215643307,9412.796963033523,13254.75
35.04039764404297,-89.94534301757811,593,97.27047146401985,75.63775510204081,1032168.7663269042,1154205.2675415035,2272593.1316345213,1528158.1481567388,1059.95,40374292.90241087,30830.50242649184,31535.5
35.20310592651367,-81.1414794921875,1416,99.3,71.29909365558912,1118837.6037414551,4627716.926007079,7753346.749981685,4037581.4209106416,1093.1,23078756.35592652,13548.303052362022,18142.5
40.71456909179688,-73.7995376586914,59,97.75280898876403,67.816091954023,3717.326104736328,160212.57103271488,300951.7761230469,265879.09905395505,1005.55,2518640.611950683,1429.4480979332443,2136.5
42.69744873046875,-83.0823516845703,2235,99.87990392313853,89.57915831663328,1001320.3149169924,6011926.374182142,10784486.944232184,8203532.888311763,954.55,27972651.91177369,22032.134060545563,25432.5
41.766357421875,-88.3395767211914,414,95.2232606438214,45.14721919302072,210319.9420593261,390351.3780944826,1317125.317468261,437093.8565490723,979.2,4356582.733392336,3606.614266132354,3834.25
40.39254760742188,-80.03299713134764,383,99.71305595408896,55.10791366906475,158560.02763671873,295474.6672729492,696848.0543029784,576404.9911865235,948.6,2666027.856091309,2207.0817170498226,2359.5
41.667266845703125,-87.77529907226561,1010,99.2609016999261,75.20476545048399,1240129.9130432128,1664556.7796875,4391478.646881105,3448369.133789064,977.5,15993215.768042004,13240.047000195143,14014.0
32.87994766235352,-96.75675201416016,236,98.20143884892084,86.44688644688645,1123638.6266174314,1447591.42421875,1851443.3779418943,2086657.0086303705,1132.2,10487891.918853752,5100.119713112768,7911.75
33.39667510986328,-111.86981201171876,279,99.66555183946488,93.6241610738255,2243847.3297485355,697858.2596923828,1911109.06340332,1117391.6902404786,1375.3,17067772.8939453,7349.945812885365,10646.5
42.523712158203125,-71.73950958251953,805,98.77126654064271,77.0334928229665,84729.7217895508,1527225.2048828127,2049735.6420532216,792068.0685241697,982.6,19134700.95765379,8285.139947726337,16676.75
38.6192741394043,-90.46415710449219,1786,99.52431289640592,94.8486457780138,2543800.6938171387,7136151.78250732,14032173.909521472,8780080.099792488,1052.3,52634901.07313846,44413.23333142878,42603.25
36.587158203125,-87.43856048583984,978,99.77843426883308,72.39082161361954,930593.7633178713,3297241.776550289,3794832.258825684,3146605.385412596,1041.3977746870632,14417200.607983423,11009.221620352144,11947.75
42.34193420410156,-71.07182312011719,338,98.4375,67.06349206349206,65378.886688232415,90263.18381347656,638382.9760986329,462246.20903930656,985.15,4406517.806036377,1907.9794759246597,3787.5
38.425819396972656,-85.6826171875,1171,99.71367215461704,84.06317300789662,2318673.350933839,4226659.770001219,6322660.899707032,6340324.932531733,1014.9,28275349.1631042,23407.85976354408,23301.75
32.778289794921875,-117.1788330078125,673,100.1375515818432,92.44505494505496,969300.6766052248,2296961.0233581527,2919260.08612671,3203437.616314698,1303.9,12149221.514581287,3312.2546914137483,8108.0
31.149036407470703,-97.3484878540039,1032,97.92387543252593,91.1660777385159,1456752.6368530272,4760624.87710571,5469329.26255493,4452708.634802246,1143.2376041666655,91011150.8748352,44257.48932971053,66085.5
31.349853515625,-92.61151885986328,385,77.50410509031198,81.5677966101695,693888.9620239259,1480259.253002931,1471597.232440185,1379017.6187072753,1085.4594923857878,17384874.371551514,11760.422194400431,13151.5
39.720001220703125,-121.81298065185548,912,96.51524579962663,58.80077369439071,809724.9119384773,3156141.545477296,4512088.352539058,3056807.707958984,1208.7,32864795.0895874,8959.962709313475,23116.0
25.971981048583984,-80.32263946533203,22,1.1434511434511434,100.0,1809.2266601562496,0.0,0.0,0.0,1135.6,17817096.02996826,9523.603440535613,12678.25
34.1118278503418,-118.23948669433594,530,97.86585365853658,82.55451713395638,1140701.2162719727,734857.7620422364,2520058.8019836415,1388517.3549438491,1285.2672791519435,8327428.988854977,2270.315485041209,5476.5
29.325883865356445,-94.75624084472656,464,97.39583333333333,82.70944741532976,1126986.1844604493,1992060.5494079583,2036698.5552795413,2517529.098016357,1104.1542019774,20283881.462231465,9714.423716436682,14933.25
30.837093353271484,-83.28665924072266,787,99.6951219512195,60.16819571865443,989782.9128601075,1582928.8246276844,3290710.669152831,2377946.675897217,1105.85,29806880.449725337,17722.756168322467,22333.75
32.455936431884766,-92.23423767089844,826,88.9377749842866,58.37455830388693,1017715.8638549808,1877197.6674987809,3833273.415441892,3003665.8026916487,1077.8,15627007.348968508,9548.10489432829,12330.5
33.94377136230469,-117.23474884033205,496,99.60707269155206,97.8303747534517,116131.96635742186,1275457.141143798,3165833.442309571,2341157.161627196,1371.9,11072175.52351684,3018.618540941882,7011.75
43.41668319702149,-84.0598907470703,1272,99.23842999414175,75.08854781582055,1487454.091439819,3008163.5243591326,5716046.846264652,3827019.176867679,940.95,18302687.46260069,14415.768126530673,16873.25
41.754844665527344,-87.61016845703125,797,99.9101527403414,71.6726618705036,131373.7983215332,57401.89764404296,3323219.008074949,166740.5075317383,977.5,6248950.983825685,5173.218815261255,5327.5
34.087135314941406,-118.08271026611328,957,98.87543252595155,83.72703412073491,1059205.5995300289,1952063.5166625984,4988344.133538818,3016722.8463073745,1285.2666457023065,20131668.90017703,5488.517489006993,13275.25
37.542007446289055,-77.40809631347656,646,99.77298524404087,73.49260523321955,153391.64880981448,1483500.559912111,723244.1421081539,499738.26553344727,1055.7,5674519.021520996,3331.2065084571536,4608.5
42.281543731689446,-83.73240661621094,99,99.09909909909908,90.0,187435.3014770508,419282.3014617921,1175021.7422241208,736114.1315612795,963.9,14581157.44483948,11484.57488392114,12963.5
35.95880889892578,-78.96604919433594,472,99.6969696969697,71.73252279635257,1125921.2731872562,3593052.715838621,4122921.265582277,3176946.9477478038,1087.15,30242969.149420165,17754.02906987059,23736.0
36.584976196289055,-121.94557189941406,1847,99.57805907172995,60.20208604954368,219925.31051025388,3720731.405718992,12569942.238659672,5776673.901440425,1234.2,29527708.42499999,8050.169357766794,22108.25
38.76292419433594,-89.94229125976561,304,19.25849639546859,81.28342245989305,97930.9859802246,1113656.7721862793,1811073.1834716804,1192750.4419738764,1049.75,4270610.585632324,3603.5334073070912,3548.0
37.759220123291016,-97.24059295654298,896,99.89690721649487,92.46646026831786,150777.65549316403,2559103.857763672,5468594.051361088,4445394.811358643,1144.95,22257373.814764403,15449.865307072563,16436.25
41.19392395019531,-73.20205688476561,507,99.3431855500821,83.801652892562,130091.81373291012,500500.2602355956,650776.0501831057,1873805.0242736803,1006.3214891611692,7556545.460784908,3271.910901691756,6340.25
34.21212387084961,-118.40206146240234,688,98.13953488372093,81.5165876777251,535335.5555053711,1002834.6243652344,1945015.356506348,1857206.8737060544,1285.2735849056603,9189527.447564688,2505.3502698539414,5995.25
40.67253875732422,-73.44243621826173,1029,99.24471299093656,78.31050228310502,197198.79016113284,2149741.95532837,2306610.5708496086,2145867.207293701,1024.25,20392898.649786387,12428.689626521924,17147.25
35.38032913208008,-86.20030975341797,682,96.48924122310305,80.0469483568075,977352.0753051757,1741182.3924011225,2970583.1413269057,2453842.0759399417,1037.85,24379585.593548585,18616.669637176023,19387.5
33.519676208496094,-111.79283905029295,1964,103.13604240282686,84.11134903640257,1947523.4790649412,2971512.941198735,9796776.240478504,6339098.7600097675,1375.3,89260534.81294568,38438.52963013416,55048.25
39.88042449951172,-75.23185729980467,56,91.66666666666669,84.84848484848483,13313.9185546875,58821.97330322266,40610.72568969726,204870.76772460935,1003.85,8821534.150720214,5605.737662603147,7307.75
41.15631103515625,-95.91854858398435,913,100.0,96.71610169491524,599955.6059387211,2066173.256756592,5235890.032391362,3484790.4367126487,1073.55,22166935.444830325,11231.703249421373,17534.25
36.601295471191406,-119.49649810791016,1019,95.96958174904942,80.74484944532486,2092581.5854125973,2866041.4516540533,4162861.7208251967,4947552.454345701,1244.4,30522362.87068481,8321.34301692684,20536.5
26.736841201782227,-81.86466217041014,801,97.67676767676768,82.8335056876939,1457373.0179443357,3447309.124334716,4279600.698413086,3675557.4965332034,1209.5230752309735,32818430.320129476,17542.124450811454,23113.0
31.41669273376465,-85.64401245117188,394,96.98795180722892,81.5734989648033,1156964.0924743658,2152204.1990539534,2039337.01774292,1962526.185961914,1108.4,14436592.079144282,8583.796675796286,10977.0
45.5337142944336,-123.0905990600586,1220,98.87267904509284,81.8242790073776,2304261.765185546,3213115.846170044,6187893.276440422,5410202.236267092,879.691683544303,30714467.59554139,8167.233196095505,29488.25
27.95452880859375,-81.90103149414062,2645,99.74489795918367,96.63865546218489,8570743.507708738,8766206.805181872,21047717.393560767,15589829.656756593,1146.65,54792101.20488279,29287.50244547716,40368.0
29.872533798217773,-95.66502380371091,2848,99.93461915658713,93.16323192672553,6285126.088067628,7312043.781628416,13041174.558465604,10389848.372412106,1070.15,49950612.28687136,24290.305847675827,38991.5
34.185306549072266,-117.31947326660156,863,99.35064935064935,94.00871459694989,58123.60668334961,3249122.5429687486,6778376.241241462,2050669.5178161613,1448.377895981088,21394384.00301511,5832.772799380169,13433.75
43.06791305541992,-87.9684829711914,416,99.68253968253968,66.24203821656052,8222.880804443359,208235.57936401365,1756241.790313722,219999.7240051269,991.1,2957873.710357664,2448.687463094961,2487.75
40.55942153930664,-74.13024139404298,853,76.05011053795138,82.6550387596899,832697.8512512208,2140811.350018312,2123153.025537109,1267930.0498779288,995.35,7250834.859118659,4115.192953141414,6275.5
38.554302215576165,-121.48169708251952,575,99.02629016553065,56.53883972468044,1663823.9511291503,1237110.952209473,1880877.8299682613,1194813.8183227538,1216.35,11014840.342468262,3002.987191872867,7826.25
25.760261535644528,-80.25782012939453,295,99.35897435897436,95.16129032258064,1087843.1403442386,1746597.892852784,1427877.3866699217,1941947.1020019532,1176.4,13306847.86621094,7112.783245270311,9577.5
25.79876708984375,-80.21470642089844,816,98.39228295819936,88.88888888888889,1321345.437768555,1289549.8876586915,2185823.9105896004,1704159.3136535657,1176.4,44080889.64495237,23562.140069202196,30891.25
35.95595169067383,-83.90348815917967,565,98.84910485933504,73.09184993531694,1353963.0222351078,1642532.384863282,2766804.4463806166,1972403.6931396471,1037.85,15211435.251593016,11615.712814295686,12477.0
33.6649284362793,-117.98409271240234,1202,100.0,97.96251018744908,2498697.062261963,2368630.285968018,6932936.360107421,5906646.686120609,1260.55,19380390.66132814,5283.695734115315,13238.0
30.21828269958496,-81.6795425415039,549,98.67549668874173,73.69127516778524,1552392.713769531,3557860.5206970195,3127386.681213377,4143143.5174255366,1116.9,51871729.79345702,27726.50399911333,38208.25
42.23934555053711,-70.9483871459961,812,86.49425287356321,67.44186046511628,137163.04061889643,1036667.0147827156,2434997.5397277838,831805.855004883,974.1,6245096.8556579575,2704.066374004952,5541.5
38.98157501220703,-94.60135650634764,394,99.11894273127754,29.185185185185187,50317.08943481445,778125.1294250493,886950.304345703,833069.8924743654,1077.8,10209156.545831306,7086.644401294181,8284.25
36.92356491088867,-76.2613983154297,675,99.79899497487436,67.97583081570997,167318.69523315429,1625028.514575195,1261409.8216918942,1635032.161462403,1066.75,7266549.784875488,4265.8025897174475,5872.0
30.41174697875977,-87.28302764892578,678,96.64634146341464,71.29337539432177,1565426.5278564447,1679233.1852600088,3092117.4370788555,1781698.9601501478,1132.2,13442398.859417723,7992.663227694176,10152.25
37.1431999206543,-93.23628997802734,1227,99.765625,96.0845732184808,946250.1373352052,5084979.044354247,7383479.93827515,6240100.044744865,1074.4,24746552.469635,16740.40885650745,19489.0
32.483497619628906,-94.5916976928711,966,98.49157054126,87.02702702702702,1599593.4467102045,4158640.101715087,5426708.356384276,4935960.513146975,1090.55,33111791.44559323,22399.278746030985,25382.75
43.07103729248047,-75.28861999511719,509,99.61538461538461,65.50836550836551,362364.6196716308,1332877.873052979,1727630.1769897465,1450310.6427001958,923.2740259740262,11671668.773345947,4265.046206480768,10729.25
35.113399505615234,-89.97537231445312,825,95.33871970167806,53.78096479791395,371713.9024841308,998363.7417175293,2952741.2620849614,1721511.7598449716,1059.95,15123006.692651352,11548.187250253955,12003.5
45.50138854980469,-122.589111328125,1242,99.93702770780858,78.26086956521739,1183780.7394134528,1368420.7840362552,3327954.018572999,3362335.3469696026,854.25,11898504.372549454,3163.9115863912943,11978.25
41.60906600952149,-83.70375061035155,1936,99.25062447960032,81.20805369127517,4140343.710394287,5616786.758282476,10938327.835888669,6805152.142291257,956.25,62477963.91824951,51722.62981701723,54599.5
40.40932083129882,-79.97398376464845,144,98.18181818181817,44.44444444444444,48099.73286743163,145653.8713684082,284847.3668151855,151653.97145996097,948.6,1587774.94232788,1314.4457729483238,1416.75
33.019386291503906,-96.9875030517578,191,98.70689655172414,83.4061135371179,156497.0147583008,462617.6373535156,1523949.7863281246,652163.9807556152,1147.5,7362026.706097415,3580.0538204186337,5421.0
41.39870071411133,-72.08789825439453,90,100.0,86.53846153846153,86546.16826171875,355633.78676147474,207680.37476196288,502300.96469116205,1014.05,12535456.617535405,5427.731147446556,10430.75
39.74199676513672,-104.8752212524414,327,98.62475442043223,65.13944223107569,128121.0690185547,239714.32528076167,1633471.5116577153,590278.031793213,1250.35,8681808.473095702,5286.212104009233,6026.75
47.25575256347656,-122.06781768798828,3037,99.10269192422733,76.38329979879276,1806353.17310791,6728509.720755,16816306.07972107,12289768.001937857,854.25,46954327.49087843,12485.547437570072,49256.75
32.93225860595703,-96.77763366699219,955,98.19548872180451,73.12404287901991,1566901.384832764,2092907.2869018544,5072438.342016602,2699920.719464113,1132.2,14760586.498834245,7177.873185790625,11275.5
40.23424911499024,-76.95604705810547,1284,99.14473684210526,85.20238885202387,2115691.6042419435,4449527.074011233,6771054.121685796,5256567.865869144,1006.4,53747939.65761106,34154.6996790114,44921.25
40.7835693359375,-73.94750213623048,52,98.73417721518989,66.66666666666667,0.0,15130.997650146484,41546.43862304688,0.0,962.2,1372957.8153503416,779.2187294935734,1265.25
26.08647346496582,-80.28997802734375,390,18.503213957759414,96.7741935483871,2214859.215606688,3181057.5396545404,3277275.7703430164,3570507.4294555653,1135.6,15530277.3526001,8301.251931230558,11753.5
39.07003402709961,-104.7060317993164,862,90.82719082719085,77.72768259693417,206217.7169250488,3218340.8337829607,5801455.34545288,3980255.8274719273,1302.2,23056460.762231417,14038.70430160066,15475.75
40.48488998413086,-80.07305145263672,1002,99.6189024390244,76.66411629686304,2000490.5054443348,2088707.1607971203,5083866.377441413,2917704.68625488,948.600684380032,28508493.88289796,23600.869542983437,24979.0
30.71284294128418,-88.08611297607422,659,98.85773624091381,69.22268907563026,972640.6696350096,1568422.9279968273,2538541.7342712395,2075684.238165284,1113.5,10685971.268341055,6353.72975477726,8227.25
33.88240051269531,-117.85285949707033,1966,100.0,97.81094527363184,2160693.855657958,8351803.81121216,11494282.959301738,10022588.55023802,1260.55,39426635.83453373,10748.924065040886,26777.75
35.3172607421875,-81.58647918701173,6,3.389830508474576,100.0,1152.2183715820313,11608.646520996092,9645.336816406249,19472.488134765623,1099.05,1848350.7467407223,1085.0678293794767,1397.0
33.97859573364258,-80.9804916381836,317,100.0,70.75892857142857,445348.1708557129,2846086.9462829595,1532697.1947448726,1591372.3812866216,1096.5,9477644.615380855,5563.818062440487,7297.0
30.479148864746094,-84.28704833984375,638,98.2066609735269,55.47826086956522,2533392.6486389134,3583573.4712219266,6140516.268627929,4036953.874481203,1116.05,33070203.373779308,17676.70231445106,25100.25
41.45354461669922,-81.55052185058595,398,98.66989117291416,48.77450980392157,38214.69926757812,305053.70201416017,383916.71539917,913118.0722106931,932.45,2056075.265991212,1702.1300501715891,1940.5
34.01085662841797,-80.32344055175781,385,86.41114982578397,77.62096774193549,289925.1280883789,1125076.0393920902,1909783.2160339344,1120557.9035095214,1097.35,13259557.241308592,7783.976617928055,10077.25
37.28958511352539,-79.90247344970702,1271,99.64689265536721,90.07795889440112,2521897.753533935,3953936.9904724094,8418389.660961907,4829824.343524174,1054.85,41351315.847900406,34232.850559055725,33072.75
34.17200469970703,-118.35311889648438,951,98.65079365079363,76.50844730490748,620664.5332092288,1796170.1326416028,2998959.141851807,2298277.969073484,1285.2985798816571,11353880.179168692,3095.419969424857,7528.75
46.1722068786621,-122.9574737548828,733,97.24770642201837,76.83438155136268,1028407.7037170412,1454836.2076263418,2838865.8259643554,2046800.0521392815,831.3,9440697.51181641,2510.360235708461,9852.5
44.46094512939453,-73.2086181640625,408,98.32402234636872,57.954545454545446,103789.0438293457,743715.9219726565,1308763.807080078,999208.389685059,950.3,8258952.625592033,3576.0463921596647,7634.25
