region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Akron,Pennsylvania,40.168709,40.1459169,-76.1899208,-76.2187384,40.156943988761924,-76.205592907714319,1005.55,559,73.333333333333329,72.597402597402592,876,8048,5403,4206,6634,27,25167,6.75,6291.75,225967.3831909179,2474774.8349182154,1529426.8012756349,1155772.997393799,1958162.9953674313,7651.998828125,7344105.012145998,"[[0,197],[5,203],[10,85],[15,22],[20,15],[25,5],[30,12],[35,3],[40,2],[45,1],[55,5],[65,2],[80,1],[85,1],[90,1],[110,1],[115,1],[190,1],[550,1]]",4666.8896091433489,7
Akron,Ohio,41.2021921,40.9536163,-81.3889358,-81.6983841,41.072600208587531,-81.518056915185781,938.4,58303,95.288994031937207,65.794344008847361,173038,669509,394807,511328,1721183,21,3469865,5.25,867466.25,42228589.442471258,191804921.14884108,102498297.01499645,133980387.28543364,487447999.14528918,5621.2948730468752,957960194.037025,"[[0,26031],[5,19557],[10,5737],[15,2040],[20,897],[25,523],[30,394],[35,271],[40,234],[45,214],[50,160],[55,135],[60,153],[65,121],[70,115],[75,101],[80,94],[85,84],[90,78],[95,58],[100,66],[105,54],[110,49],[115,38],[120,48],[125,50],[130,27],[135,42],[140,41],[145,28],[150,30],[155,21],[160,24],[165,20],[170,22],[175,25],[180,18],[185,15],[190,19],[195,18],[200,16],[205,12],[210,17],[215,19],[220,15],[225,25],[230,12],[235,13],[240,22],[245,14],[250,12],[255,12],[260,9],[265,10],[270,10],[275,10],[280,5],[285,10],[290,4],[295,7],[300,5],[305,3],[310,8],[315,11],[320,6],[325,5],[330,6],[335,9],[340,4],[345,6],[350,7],[355,6],[360,6],[365,7],[370,5],[375,3],[380,5],[385,3],[390,4],[395,4],[400,4],[405,3],[410,3],[415,3],[420,3],[425,4],[430,2],[435,2],[440,3],[445,6],[450,4],[455,2],[460,5],[465,3],[470,3],[475,4],[480,3],[485,5],[490,3],[495,4],[500,2],[505,7],[510,3],[515,2],[520,3],[525,3],[530,5],[535,4],[540,3],[545,3],[550,2],[555,7],[560,3],[565,1],[570,2],[575,3],[580,1],[585,1],[590,2],[595,2],[605,1],[610,2],[615,2],[620,4],[630,1],[635,2],[640,4],[645,3],[650,1],[660,2],[665,2],[670,2],[675,1],[680,3],[690,3],[695,1],[700,1],[705,5],[710,1],[715,1],[720,1],[725,1],[745,1],[760,1],[765,2],[770,3],[775,3],[780,2],[790,2],[795,1],[805,1],[820,1],[830,1],[840,2],[845,1],[850,2],[855,1],[870,1],[875,2],[880,2],[885,2],[890,3],[905,1],[925,2],[935,1],[950,1],[965,2],[975,3],[985,1],[990,4],[995,47],[1000,16]]",793051.13976581988,77
Alabaster,Alabama,33.2716228,33.1664526,-86.7296333,-86.8706669,33.226983636861931,-86.825961978082518,1076.95,8718,98.9512494879148,72.186801357953129,19359,122960,81615,78943,284435,31,587312,7.75,146828,5438966.5967285186,40419574.555426009,24645192.001147471,23367352.083496179,93779979.507501245,9437.812823486327,187651064.74429917,"[[0,2277],[5,3354],[10,1682],[15,532],[20,207],[25,111],[30,68],[35,55],[40,53],[45,34],[50,18],[55,23],[60,27],[65,19],[70,26],[75,18],[80,17],[85,12],[90,12],[95,11],[100,13],[105,9],[110,13],[115,9],[120,6],[125,4],[130,1],[135,4],[140,1],[145,4],[150,2],[155,3],[160,1],[165,2],[170,3],[175,3],[180,4],[185,3],[195,1],[205,1],[210,3],[215,1],[220,2],[225,1],[230,1],[235,2],[240,1],[245,3],[255,1],[265,1],[270,1],[275,3],[280,1],[295,1],[330,1],[345,1],[350,1],[400,1],[415,1],[450,1],[470,1],[475,1],[495,1],[505,2],[550,1],[555,1],[580,2],[590,2],[615,1],[630,1],[655,1],[660,1],[665,1],[690,1],[700,1],[720,1],[740,1],[815,1],[830,1],[835,2],[850,1],[855,1],[885,1],[965,1],[990,3],[995,10],[1000,6]]",111574.71077185284,3
Alachua,Florida,29.9209343,29.6964749,-82.3824995,-82.6068704,29.779122780439902,-82.468551029634625,1110.1,3324,87.725844461901019,74.412357286769648,25453,62950,41356,46425,125552,47,301736,11.75,75434,7454245.783593744,21444883.139166281,12967998.266192615,14567427.600024391,42659053.76868894,14852.353808593749,99093608.557666212,"[[0,482],[5,864],[10,776],[15,469],[20,238],[25,108],[30,63],[35,38],[40,39],[45,26],[50,20],[55,27],[60,11],[65,11],[70,12],[75,6],[80,12],[85,10],[90,4],[95,5],[100,3],[105,5],[110,2],[115,3],[120,1],[125,6],[130,4],[135,2],[140,6],[150,6],[155,2],[160,5],[165,1],[170,2],[175,2],[180,2],[185,2],[190,1],[195,4],[200,1],[205,2],[210,3],[220,2],[225,1],[230,2],[235,2],[245,3],[260,2],[275,1],[280,1],[285,1],[290,2],[300,1],[345,1],[395,2],[405,1],[410,2],[445,1],[555,2],[560,1],[575,1],[590,1],[670,1],[695,1],[790,1],[995,3],[1000,2]]",52967.56720666097,29
Alafaya,Florida,28.5558039,28.5558039,-81.2061591,-81.2061591,28.5558039,-81.2061591,1139.85,1,100,100,0,0,0,0,33,33,33,8.25,8.25,0,0,0,0,11311.618212890624,11311.618212890624,11311.618212890624,"[[5,1]]",6.04629205281902,0
Alamance,North Carolina,36.0387016,36.0276014,-79.4819234,-79.4905791,36.033450852631567,-79.48669050292402,1088.85,4,3.5087719298245612,66.666666666666671,0,20,5,38,0,12,63,3,15.75,0,5793.8310729980476,1439.085693359375,11718.245678710937,0,3523.9618957519529,18951.162445068359,"[[0,3],[5,1]]",11.125213509799663,0
Alameda,California,37.7944887,37.71966,-122.2248603,-122.3250786,37.762103052412847,-122.2548711789978,1229.95,16065,99.330483596848126,83.294447036864213,54729,158979,145161,144065,590055,28,1092989,7,273247.25,17873653.433416739,60778144.904748544,49971271.368365325,49618476.667309642,213190487.33766493,10014.910839843749,391432033.71150577,"[[0,4807],[5,6116],[10,2460],[15,884],[20,402],[25,204],[30,163],[35,139],[40,107],[45,59],[50,46],[55,62],[60,48],[65,33],[70,35],[75,29],[80,26],[85,16],[90,24],[95,21],[100,13],[105,19],[110,12],[115,13],[120,16],[125,8],[130,13],[135,17],[140,10],[145,3],[150,10],[155,11],[160,3],[165,10],[170,6],[175,5],[180,7],[185,4],[190,2],[195,4],[200,6],[205,5],[210,5],[215,6],[220,7],[225,6],[230,5],[235,4],[240,6],[245,6],[250,5],[255,5],[260,1],[265,4],[270,3],[275,6],[280,3],[285,1],[290,3],[300,3],[305,3],[310,2],[315,2],[320,2],[325,3],[330,1],[335,1],[340,1],[345,3],[350,4],[355,1],[365,1],[370,1],[375,1],[380,2],[385,2],[390,2],[395,1],[400,3],[410,1],[430,3],[440,1],[450,3],[455,2],[460,1],[475,1],[485,1],[505,2],[510,1],[515,2],[520,1],[525,1],[530,1],[535,1],[555,1],[560,2],[565,1],[600,1],[610,1],[615,1],[640,2],[645,1],[675,1],[690,1],[700,1],[705,1],[710,1],[760,1],[795,1],[805,1],[830,1],[835,1],[845,1],[915,3],[920,1],[930,2],[935,1],[945,1],[950,1],[985,1],[995,12],[1000,7]]",106306.2234733584,208
Alamo,California,37.9027865,37.8098138,-121.9376117,-122.066855,37.856852451799462,-122.01864570749645,1237.6,5338,99.46566085179947,84.34191815452678,26304,108974,66230,93021,29842,49,324371,12.25,81092.75,8360806.1053894134,39970403.109783955,22252153.230975386,32166609.574810795,10619620.957098383,17009.517053222655,113369592.97805761,"[[0,711],[5,1328],[10,1250],[15,826],[20,561],[25,305],[30,180],[35,78],[40,34],[45,16],[50,7],[55,3],[60,2],[65,5],[70,2],[75,5],[80,1],[85,3],[90,2],[95,1],[100,3],[115,1],[135,1],[165,1],[190,1],[195,1],[220,1],[240,1],[255,1],[285,1],[300,1],[345,1],[515,1],[575,1],[610,1],[995,1]]",30908.068122271023,999
Alamo Heights,Texas,29.4960137,29.4684431,-98.4594271,-98.4812884,29.48385062918662,-98.467202210047859,1100.75,2290,99.484725800515278,84.720680725120232,12913,29549,14239,23965,45678,33,126344,8.25,31586,3753613.2932861289,10022709.979150409,4306560.3061279263,7714072.1794677749,15216673.015197746,10721.771960449218,41013628.773229927,"[[0,544],[5,810],[10,461],[15,198],[20,98],[25,42],[30,20],[35,27],[40,14],[45,12],[50,13],[55,5],[60,7],[65,1],[70,2],[75,5],[80,3],[85,2],[95,1],[100,1],[105,1],[110,1],[120,1],[125,2],[135,1],[140,1],[160,1],[170,1],[180,1],[190,1],[195,1],[200,1],[205,1],[220,1],[225,1],[270,1],[290,1],[300,1],[325,1],[340,1],[425,1],[595,1],[830,1]]",19944.3718748296,22
Albany,Georgia,31.6419445,31.4428847,-83.9967657,-84.3122497,31.580635903574407,-84.174325883639625,1105.9016294062019,24710,97.356603999521013,75.981673380277357,168145,429614,265339,344603,1453111,43,2660812,10.75,665203,48941988.994934142,145623443.38995966,82030752.2365843,108964197.44553216,492381047.10033536,13558.291998291015,877941429.1673528,"[[0,4150],[5,6861],[10,5217],[15,2857],[20,1525],[25,783],[30,497],[35,319],[40,249],[45,227],[50,181],[55,159],[60,135],[65,108],[70,108],[75,74],[80,69],[85,57],[90,61],[95,54],[100,61],[105,34],[110,51],[115,42],[120,30],[125,42],[130,29],[135,34],[140,21],[145,26],[150,19],[155,30],[160,20],[165,17],[170,17],[175,15],[180,16],[185,21],[190,15],[195,9],[200,12],[205,9],[210,8],[215,13],[220,8],[225,12],[230,7],[235,12],[240,10],[245,12],[250,7],[255,5],[260,6],[265,5],[270,7],[275,6],[280,3],[285,6],[290,6],[295,5],[300,6],[305,3],[310,2],[315,5],[320,4],[325,5],[330,5],[335,6],[340,7],[345,5],[350,4],[355,3],[360,1],[365,1],[370,5],[375,2],[380,2],[385,2],[390,2],[395,1],[400,5],[405,2],[410,2],[415,2],[420,4],[425,3],[430,1],[435,4],[440,4],[445,6],[450,1],[455,6],[460,4],[465,3],[475,4],[480,1],[485,2],[490,3],[495,2],[505,3],[510,1],[515,3],[525,2],[530,2],[540,3],[545,1],[550,2],[555,1],[565,3],[575,1],[580,4],[590,1],[595,1],[600,2],[605,1],[610,1],[615,2],[620,1],[625,3],[630,2],[635,2],[640,1],[645,2],[650,2],[655,1],[665,2],[670,1],[680,2],[685,2],[690,1],[695,3],[700,1],[715,1],[725,1],[730,1],[740,1],[745,2],[750,2],[755,1],[760,1],[765,1],[770,1],[775,1],[790,2],[810,1],[815,1],[830,1],[835,1],[840,1],[845,2],[850,1],[860,2],[870,1],[875,2],[895,1],[900,4],[905,1],[910,1],[920,1],[930,1],[935,1],[940,1],[950,2],[955,1],[960,2],[970,1],[975,1],[980,1],[985,2],[995,39],[1000,33]]",522011.75179822749,14
Albany,Oregon,44.7233908,44.5198831,-122.9313457,-123.2108488,44.626684857878843,-123.09513891035618,926.14189898560028,15467,98.733809606783993,90.987705159127,107475,241594,181469,240367,462908,45,1233813,11.25,308453.25,25986174.759088114,70832566.4380921,47043597.1856752,64293249.1263732,129414736.03882451,12271.8384765625,337570323.54805237,"[[0,2351],[5,4260],[10,3854],[15,2313],[20,1030],[25,467],[30,192],[35,127],[40,119],[45,90],[50,53],[55,46],[60,40],[65,41],[70,30],[75,22],[80,20],[85,22],[90,15],[95,17],[100,23],[105,23],[110,16],[115,9],[120,8],[125,9],[130,8],[135,6],[140,7],[145,8],[150,11],[155,4],[160,8],[165,11],[170,10],[175,10],[180,7],[185,7],[190,9],[195,3],[200,1],[205,4],[210,9],[215,2],[220,5],[225,5],[230,4],[235,3],[240,3],[245,6],[250,2],[255,1],[260,5],[265,5],[270,1],[275,1],[280,4],[285,6],[290,2],[300,2],[315,2],[330,1],[335,2],[340,2],[345,1],[355,1],[360,1],[365,1],[375,1],[400,2],[405,1],[410,1],[420,2],[425,3],[430,2],[455,1],[465,1],[470,1],[485,1],[490,1],[495,3],[520,1],[525,1],[535,2],[540,3],[545,1],[555,1],[590,2],[610,2],[615,1],[640,1],[645,1],[650,2],[655,2],[675,1],[680,1],[700,1],[715,1],[720,1],[755,2],[785,1],[845,1],[855,1],[865,1],[895,1],[940,1],[945,1],[995,20],[1000,5]]",89762.765508544107,84
Albany,New York,42.7614177,42.6082561,-73.7145471,-73.8933322,42.675206542424704,-73.791868371315431,965.6,29466,99.304925959504388,74.72611077297627,38263,303749,241799,165698,1514832,25,2264341,6.25,566085.25,9571740.4628906287,88785143.736832127,66615247.426208273,44614398.292822272,431216087.22941947,6882.0677490234375,640802617.14817476,"[[0,10494],[5,11709],[10,3446],[15,1062],[20,469],[25,253],[30,173],[35,122],[40,112],[45,78],[50,83],[55,77],[60,70],[65,54],[70,52],[75,47],[80,43],[85,47],[90,34],[95,48],[100,33],[105,30],[110,33],[115,43],[120,30],[125,24],[130,14],[135,28],[140,34],[145,17],[150,22],[155,29],[160,24],[165,22],[170,19],[175,19],[180,14],[185,13],[190,13],[195,9],[200,8],[205,5],[210,12],[215,12],[220,8],[225,9],[230,11],[235,11],[240,11],[245,9],[250,14],[255,6],[260,10],[265,4],[270,6],[275,6],[280,4],[285,11],[290,6],[295,6],[300,10],[305,10],[310,6],[315,12],[320,6],[325,6],[330,7],[335,12],[340,3],[345,8],[350,3],[355,4],[360,3],[365,8],[370,4],[375,4],[380,5],[385,3],[390,2],[395,5],[400,3],[410,7],[415,1],[420,5],[425,2],[430,1],[440,4],[445,4],[450,2],[455,3],[460,3],[465,5],[470,2],[475,3],[480,3],[485,4],[490,6],[495,3],[500,2],[505,3],[510,6],[515,1],[520,1],[525,3],[530,1],[540,1],[545,4],[550,3],[555,2],[560,1],[565,3],[570,2],[575,3],[585,2],[590,1],[595,1],[600,2],[605,1],[610,4],[615,2],[630,1],[645,1],[655,1],[660,1],[665,1],[670,2],[675,4],[680,1],[695,2],[710,1],[715,2],[720,4],[735,4],[755,1],[765,2],[770,1],[780,1],[785,1],[790,2],[795,1],[800,1],[805,1],[810,2],[830,1],[835,3],[840,2],[845,1],[850,1],[865,1],[875,2],[895,3],[920,1],[930,1],[935,1],[955,1],[960,1],[965,1],[980,1],[990,3],[995,38],[1000,23]]",234161.26900483159,161
Albany,Louisiana,30.549783,30.4769918,-90.5671017,-90.6015272,30.5094193294698,-90.583930737237935,1079.5026679221587,1234,98.027127003699135,77.610062893081761,9587,24339,12275,15345,24324,39,85870,9.75,21467.5,2757357.1027038577,8143278.3539367709,3784253.1562316893,4663074.4046447743,8046967.8407653738,12237.236254882811,27394930.858282458,"[[0,250],[5,363],[10,240],[15,142],[20,74],[25,39],[30,29],[35,19],[40,10],[45,8],[50,7],[55,4],[60,2],[65,7],[70,3],[75,2],[80,5],[85,5],[90,3],[95,2],[100,3],[110,1],[115,1],[120,1],[130,1],[150,2],[170,1],[175,1],[215,1],[240,2],[245,1],[250,1],[255,1],[295,1],[360,1],[1000,1]]",16738.308721984264,0
Albany,California,37.8987319,37.8820572,-122.282247,-122.3131433,37.890270361711984,-122.2944634146111,1229.9172123794528,3827,99.409656335652542,81.166489925768829,16232,35430,19137,21065,86703,24,178567,6,44641.75,5194798.42802125,13476650.897491457,6502693.7856811639,7346061.7982666027,31070555.829687465,8798.4301025390614,63590760.739148028,"[[0,1377],[5,1529],[10,478],[15,142],[20,66],[25,54],[30,35],[35,24],[40,24],[45,5],[50,5],[55,8],[60,11],[65,10],[70,2],[75,7],[80,4],[85,2],[90,1],[95,1],[100,1],[105,4],[110,2],[115,2],[120,1],[125,2],[130,2],[140,1],[155,1],[165,1],[170,2],[175,2],[180,2],[195,2],[200,1],[210,1],[220,1],[235,1],[255,1],[265,1],[275,1],[290,1],[295,1],[370,1],[390,1],[510,1],[605,1],[905,1],[995,1],[1000,2]]",17336.814160151651,135
Albany,Indiana,40.3078134,40.2768525,-85.2257647,-85.3161258,40.3008408575148,-85.238592220591684,973.25,2,0.23668639053254437,100,972,671,116,115,1939,231,3813,57.75,953.25,248501.823046875,216219.79838867186,32748.9294921875,34484.443554687496,573620.41940917959,67233.373046875,1105575.4138916014,"[[55,1],[895,1]]",915.25498401858169,0
Albertson,New York,40.7810657,40.7629713,-73.6410654,-73.6569551,40.771036675914814,-73.648469055543572,1024.25,1336,99.508465319497546,73.326015367727777,1134,12084,5964,7867,19413,20,46462,5,11615.5,298414.36944580078,3729757.057879637,1637557.1338806164,2198191.717407227,5653311.3757385248,5913.509765625,13517231.654351793,"[[0,648],[5,505],[10,114],[15,25],[20,5],[25,5],[30,5],[35,7],[40,3],[45,2],[50,1],[55,1],[60,2],[70,1],[100,2],[120,1],[135,1],[140,2],[160,1],[165,1],[380,1],[385,1],[490,1],[680,1]]",8238.2342857127787,16
Albertville,Minnesota,45.2521157,45.2211104,-93.6335792,-93.6847206,45.23521490333173,-93.664226047834248,985.92040295119284,1893,99.857210851975253,90.228789323164918,2218,28693,16118,22299,56293,32,125621,8,31405.25,548307.40861816413,8925670.6106750239,4471682.2125732424,6124020.69154053,16331294.603271479,9363.6884033203114,36400975.526678458,"[[0,332],[5,913],[10,389],[15,102],[20,36],[25,34],[30,9],[35,9],[40,7],[45,4],[50,4],[55,3],[60,1],[65,1],[70,2],[75,1],[80,4],[85,2],[90,1],[95,2],[100,2],[105,2],[110,2],[120,1],[125,1],[130,2],[135,1],[155,1],[160,1],[185,1],[210,2],[215,1],[220,2],[235,1],[240,2],[245,1],[260,1],[275,1],[315,1],[415,1],[550,1],[580,1],[630,1],[735,1],[740,1],[755,1],[780,1],[995,2],[1000,1]]",18443.909674508057,0
Albertville,Alabama,34.3629703,34.2225586,-86.1406666,-86.3046509,34.26530767841119,-86.206060365177876,1075.25,2776,63.984358921588807,89.289160501769061,17633,38685,34151,37237,185910,46,313616,11.5,78404,4979215.26811523,13334382.469976814,10679597.512213128,11517784.595812984,61219135.1933594,14231.144091796874,101730115.03947754,"[[0,462],[5,717],[10,576],[15,292],[20,166],[25,89],[30,71],[35,59],[40,35],[45,32],[50,29],[55,26],[60,22],[65,19],[70,14],[75,7],[80,9],[85,11],[90,9],[95,6],[100,5],[105,3],[110,8],[115,5],[120,8],[125,2],[130,3],[135,6],[140,5],[145,5],[150,8],[155,2],[160,3],[165,3],[170,2],[175,2],[180,1],[190,1],[195,5],[205,2],[210,3],[230,1],[235,1],[240,1],[250,1],[255,1],[260,1],[265,2],[275,1],[290,1],[295,1],[315,1],[330,1],[355,1],[365,1],[375,1],[390,2],[395,1],[400,1],[405,2],[460,1],[465,1],[525,1],[565,2],[575,1],[645,1],[650,1],[655,1],[710,1],[960,1],[990,1],[995,7],[1000,2]]",77682.860382296,1
Albuquerque,New Mexico,35.231575,34.8975945,-106.4338007,-106.9524622,35.1140725486425,-106.61635413582702,1432.2497905862258,187885,97.495099106948373,93.280210505411574,244026,1818086,1457046,1595797,8716064,45,13831019,11.25,3457754.75,89487767.695788741,828649720.81098914,589900150.1857239,631825880.77367508,3609234696.3841915,19062.381811523435,5749098215.8504162,"[[0,22856],[5,55269],[10,49102],[15,28686],[20,13255],[25,5510],[30,2704],[35,1589],[40,1080],[45,788],[50,611],[55,563],[60,459],[65,404],[70,349],[75,264],[80,247],[85,233],[90,176],[95,191],[100,188],[105,173],[110,167],[115,133],[120,133],[125,122],[130,108],[135,105],[140,88],[145,110],[150,93],[155,101],[160,75],[165,79],[170,62],[175,58],[180,61],[185,60],[190,43],[195,50],[200,40],[205,39],[210,42],[215,38],[220,44],[225,45],[230,23],[235,21],[240,26],[245,33],[250,33],[255,25],[260,32],[265,26],[270,24],[275,36],[280,18],[285,31],[290,15],[295,17],[300,15],[305,21],[310,22],[315,20],[320,16],[325,13],[330,13],[335,10],[340,19],[345,20],[350,15],[355,14],[360,11],[365,12],[370,10],[375,15],[380,17],[385,10],[390,9],[395,16],[400,10],[405,12],[410,14],[415,8],[420,9],[425,9],[430,6],[435,9],[440,6],[445,10],[450,11],[455,8],[460,6],[465,6],[470,5],[475,8],[480,10],[485,8],[490,8],[495,8],[500,11],[505,8],[510,7],[515,5],[520,5],[525,12],[530,5],[535,8],[540,5],[545,9],[550,6],[555,4],[560,8],[565,3],[570,3],[575,4],[580,7],[585,9],[590,3],[595,7],[600,4],[605,2],[610,6],[615,3],[620,2],[625,5],[630,5],[635,1],[640,1],[645,7],[650,2],[655,2],[660,2],[665,4],[670,5],[675,1],[680,5],[685,2],[690,1],[695,5],[700,1],[705,4],[710,2],[715,1],[720,6],[725,2],[730,3],[735,2],[740,4],[745,3],[750,4],[755,1],[760,6],[765,3],[770,2],[775,2],[780,1],[790,3],[795,4],[800,3],[805,1],[810,2],[815,3],[820,1],[825,5],[830,2],[835,1],[840,2],[845,3],[855,3],[860,1],[865,1],[870,1],[875,2],[880,2],[885,1],[890,1],[895,5],[900,1],[905,2],[910,4],[915,4],[920,1],[925,3],[935,1],[940,2],[945,2],[950,2],[960,1],[965,2],[970,1],[980,2],[990,5],[995,100],[1000,42]]",2475751.2665549261,2025
Alburtis,Pennsylvania,40.5356524,40.4170672,-75.5922776,-75.700655,40.488920001042565,-75.630607987532514,985.15,164,8.5143353605560375,83.6734693877551,214,5012,2719,3920,3196,43,15061,10.75,3765.25,54382.357312011714,1574246.1462219243,720241.7664428713,1133548.9956542971,934384.646899414,11958.081811523438,4416803.9125305135,"[[0,26],[5,51],[10,20],[15,10],[20,7],[25,14],[30,4],[35,1],[40,7],[45,11],[50,2],[55,2],[60,2],[65,2],[70,1],[75,1],[80,1],[185,1],[490,1]]",2806.7050036624119,0
Alcoa,Tennessee,35.8781804,35.7580818,-83.9058894,-84.024219,35.791781774362512,-83.980001406073328,1051.45,3472,99.119146963375059,81.197380729653887,22208,53373,38504,46985,270664,40,431734,10,107933.5,6171120.4219238292,17223944.740124505,11444841.875073237,14303550.074682614,86892191.485089064,11999.414306640625,136035648.59689328,"[[0,803],[5,928],[10,595],[15,328],[20,238],[25,113],[30,53],[35,44],[40,33],[45,24],[50,19],[55,23],[60,16],[65,11],[70,12],[75,15],[80,5],[85,7],[90,10],[95,10],[100,8],[105,9],[110,6],[115,4],[120,5],[125,5],[130,10],[135,3],[140,4],[145,6],[150,7],[155,4],[160,5],[165,4],[170,2],[175,2],[180,2],[185,2],[190,1],[195,2],[200,2],[205,1],[210,1],[215,1],[220,4],[225,2],[230,1],[235,2],[245,1],[250,3],[255,1],[260,2],[265,3],[270,1],[275,3],[280,1],[285,3],[290,1],[305,1],[315,2],[325,1],[330,1],[355,2],[365,1],[375,1],[380,2],[390,2],[410,1],[415,1],[425,2],[440,1],[445,1],[475,1],[505,1],[540,1],[545,1],[590,1],[620,1],[635,1],[640,1],[645,1],[665,1],[670,1],[675,2],[685,1],[700,1],[725,1],[810,1],[830,1],[840,1],[850,1],[855,1],[860,1],[895,1],[910,1],[940,1],[945,1],[960,2],[995,11],[1000,3]]",103879.15410168009,6
Aldan,Pennsylvania,39.9300658,39.9150186,-75.275443,-75.2974622,39.921541568274073,-75.287321714466714,1006.9827123695966,904,97.5253807106599,58.815875081327263,782,9041,1955,4232,10505,16,26515,4,6628.75,202505.9363647461,2778721.5282470691,529339.54769897449,1219447.1956970214,3119737.8250610353,4879.1859374999995,7849752.03306885,"[[0,574],[5,266],[10,38],[15,11],[20,3],[30,1],[35,1],[50,1],[95,1],[105,1],[110,1],[125,1],[150,1],[190,1],[415,1],[460,1],[495,1]]",4988.2083843972987,6
